Person ID,OType,OName,OLon,OLat,OXCoord,OYCoord,ODepartureTime,DType,DName,DLon,DLat,DXCoord,DYCoord,GCDistance,Prob. of Driving Themselves,Prob. of Getting a Ride,Prob. of Using Uber/MT,Prob. of Taking AV System,Trip_Type
34001268608,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61334.0,O,TRIUMPH BREWING CO,-74.6582,40.3504,2408,463,0.7094,0.0,0.037,0.024,0.939,W
34004461622,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61335.0,O,CARDIOLOGY ASSOCIATES,-74.6626,40.3575,2407,464,0.6559,0.956,0.009,0.009,0.026,W
34004501562,W,COOPER PEST CONTROL INC,-74.6502,40.3562,2408,464,61335.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.075,0.093,0.093,0.74,W
34004377579,W,CENTRAL JERSEY AIR COND CO,-74.6502,40.3562,2408,464,61335.0,O,GENERAL ELECTRIC CO,-74.6466,40.321,2410,459,2.4438,0.143,0.086,0.086,0.686,W
34007847903,W,JRG TERMITE & PEST CONTROL,-74.6502,40.3562,2408,464,61337.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.366,0.063,0.063,0.507,W
34004518246,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61337.0,O,PRINCETON RECREATION DEPT,-74.6669,40.3583,2407,464,0.893,0.97,0.006,0.006,0.018,W
34006584273,W,ALL PRO PAVING,-74.6502,40.3562,2408,464,61339.0,O,HENDERSON SOTHEBY'S INTL RLTY,-74.6634,40.3503,2407,463,0.8092,0.178,0.082,0.082,0.658,W
34004821197,W,EXECU CAR,-74.6502,40.3562,2408,464,61342.0,O,FERRY HOUSE,-74.6605,40.3508,2408,463,0.6633,0.386,0.061,0.061,0.491,W
34004496115,H,Home,-74.6525,40.3569,2408,464,61342.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6288,0.0,0.008,0.001,0.991,O
34004417161,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61343.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.905,0.009,0.009,0.076,W
34004590147,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61345.0,O,PRINCETON UNIVERSITY,-74.6557,40.3486,2408,463,0.602,0.928,0.014,0.014,0.043,W
34004408646,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61348.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.411,0.059,0.059,0.471,W
34007655447,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61353.0,O,M 17 WITHERSPOON LLC,-74.6597,40.3498,2408,463,0.6684,0.981,0.002,0.002,0.015,W
34004581301,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61357.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8467,0.119,0.088,0.088,0.705,W
34004321376,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61357.0,O,PRINCETON CORKSCREW WINESHOP,-74.6624,40.3507,2407,463,0.7452,0.421,0.058,0.058,0.463,W
34004547467,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61358.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.997,0.001,0.001,0.002,W
42002749932,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61359.0,O,COMMUNITY LIQUORS,-74.6597,40.3507,2408,463,0.6336,0.986,0.001,0.001,0.011,W
34004707480,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61361.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.0,0.0,0.0,0.0,W
34004264903,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61361.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.7848,0.0,0.048,0.032,0.92,W
34004334418,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61362.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.979,0.002,0.002,0.017,W
34004261063,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61365.0,O,LA MEZZALUNA,-74.6597,40.3507,2408,463,0.6336,0.922,0.008,0.008,0.062,W
34004374797,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61365.0,O,P J'S PANCAKE HOUSE RESTAURANT,-74.6575,40.3503,2408,463,0.5627,0.922,0.008,0.008,0.062,W
34003142604,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61366.0,O,COMMUNITY LIQUORS,-74.6597,40.3507,2408,463,0.6336,0.948,0.01,0.01,0.031,W
34007727421,W,A T STANLEY PAVING LLC,-74.6502,40.3562,2408,464,61368.0,O,PRINCETON UNIVERSITY STORE,-74.6588,40.35,2408,463,0.6277,0.908,0.018,0.018,0.055,W
34004403544,W,SERVICE MASTER PROFESSIONAL,-74.6502,40.3562,2408,464,61368.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.926,0.007,0.007,0.059,W
34005103926,W,CORRIDOR ANSWERING SVC,-74.6502,40.3562,2408,464,61369.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.6003,0.0,0.027,0.018,0.955,W
42002838809,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61370.0,O,NASSAU INN,-74.6609,40.3503,2408,463,0.6951,0.105,0.09,0.09,0.716,W
34004515787,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61370.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.979,0.004,0.004,0.013,W
34001301017,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61370.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.904,0.01,0.01,0.077,W
34007924432,W,STATE POLICE,-74.6502,40.3562,2408,464,61371.0,O,VIOCARE TECHNOLOGIES,-74.6611,40.3538,2407,463,0.5969,0.513,0.049,0.049,0.39,W
34001557145,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61371.0,O,STARBUCKS,-74.6595,40.3502,2408,463,0.6464,0.964,0.004,0.004,0.029,W
34004442955,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61375.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.5228,0.902,0.01,0.01,0.078,W
42002831051,W,ICE MAN HTG & AIR CONDITIONING,-74.6502,40.3562,2408,464,61377.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.6003,0.967,0.003,0.003,0.026,W
34004514123,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61379.0,O,THEOLOGICAL BOOK AGENCY,-74.6588,40.35,2408,463,0.6277,0.992,0.002,0.002,0.005,W
34004350646,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61381.0,O,PRINCETON UNIVERSITY,-74.6557,40.3486,2408,463,0.602,0.462,0.054,0.054,0.43,W
34004691097,W,MAINTENANCE KING,-74.6502,40.3562,2408,464,61383.0,O,PRINCETON UNIVERSITY,-74.6557,40.3486,2408,463,0.602,0.945,0.011,0.011,0.033,W
34004429006,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61387.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.928,0.014,0.014,0.043,W
34004423894,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61389.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8467,0.586,0.041,0.041,0.331,W
42002428043,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61390.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.6003,0.906,0.019,0.019,0.056,W
34004549378,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61393.0,O,ALCHEMIST & BARRISTER,-74.6605,40.3506,2408,463,0.6669,0.0,0.019,0.056,0.925,W
34007826666,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61394.0,O,P J'S PANCAKE HOUSE RESTAURANT,-74.6575,40.3503,2408,463,0.5627,0.427,0.115,0.115,0.344,W
42002545023,W,TREE-TECH INC,-74.6502,40.3562,2408,464,61397.0,O,MASSIMOS EXPRESS,-74.6591,40.3501,2408,463,0.6338,0.906,0.009,0.009,0.075,W
34004527402,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61397.0,O,PROXIMARE INC,-74.649,40.3225,2410,459,2.3372,0.44,0.056,0.056,0.448,W
34005958306,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61398.0,O,PRINCETON PROSTHODONTICS,-74.6632,40.3588,2407,464,0.7083,0.189,0.081,0.081,0.649,W
34004526434,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61400.0,O,TALBOTS,-74.6619,40.3494,2407,463,0.7774,0.949,0.01,0.01,0.031,W
34004566091,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61400.0,O,P J'S PANCAKE HOUSE RESTAURANT,-74.6575,40.3503,2408,463,0.5627,0.0,0.0,0.0,0.0,W
34001397967,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61400.0,O,CORPORATE CARS OF AMERICA,-74.6518,40.3515,2408,463,0.5637,0.38,0.062,0.062,0.496,W
34004489627,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61403.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.902,0.02,0.02,0.059,W
34004430232,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61404.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.5228,0.375,0.062,0.062,0.5,W
34004120508,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61405.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.7848,0.0,0.0,0.0,0.0,W
34004337382,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61407.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.917,0.017,0.017,0.05,W
34007754536,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61409.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.604,0.04,0.04,0.317,W
34004408554,W,MR ROOTER PLUMBING,-74.6502,40.3562,2408,464,61409.0,O,ORIGINAL SOUP MAN,-74.6611,40.351,2407,463,0.6804,0.988,0.002,0.002,0.007,W
34004367570,W,TOCCO CONSTRUCTION,-74.6502,40.3562,2408,464,61410.0,O,PRINCETON RECORD EXCHANGE,-74.659,40.3506,2408,463,0.6051,0.185,0.082,0.082,0.652,W
42002754406,W,INNOVATIVE CARPET CARE,-74.6502,40.3562,2408,464,61411.0,O,ZEN MODERN ASIAN,-74.6609,40.3515,2408,463,0.6509,0.945,0.006,0.006,0.044,W
42002358305,W,ACURA COLLISION SPECIALIST,-74.6502,40.3562,2408,464,61412.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.406,0.059,0.059,0.475,W
34004915280,W,CORRIDOR ANSWERING SVC,-74.6502,40.3562,2408,464,61412.0,O,HAMILTON JEWELERS,-74.6596,40.35,2408,463,0.6605,0.396,0.06,0.06,0.483,W
34004405386,O,ROYAL SILK DIRECT INC,-74.6502,40.3562,2408,464,61412.0,W,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.96,0.008,0.008,0.024,W
34004383628,W,TREE-TECH INC,-74.6502,40.3562,2408,464,61414.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.179,0.082,0.082,0.657,W
34004498158,W,DUTCH WAY CARPET & UPHOLSTERY,-74.6502,40.3562,2408,464,61416.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.0,0.049,0.033,0.918,W
34004364965,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61416.0,O,GLORIA NILSON REALTORS,-74.6601,40.3507,2408,463,0.7392,0.2,0.08,0.08,0.64,W
34004502957,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61417.0,O,GARDEN CAFE & CATERERS-PRNCTN,-74.6642,40.3516,2407,463,0.8014,0.935,0.006,0.006,0.052,W
34004330698,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61424.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.965,0.004,0.004,0.028,W
34005395346,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61426.0,O,NASSAU INN,-74.6609,40.3503,2408,463,0.6951,0.12,0.088,0.088,0.704,W
34002370508,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61426.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8467,0.238,0.076,0.076,0.61,W
34004273039,W,TREE-TECH INC,-74.6502,40.3562,2408,464,61427.0,O,WPRB,-74.657,40.3504,2408,463,0.5425,0.0,0.143,0.061,0.796,W
34004566379,W,KENMORE APPLIANCE REPAIR,-74.6502,40.3562,2408,464,61427.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.14,0.086,0.086,0.688,W
34006823093,W,GREENLEAF PAINTERS-PRINCETON,-74.6502,40.3562,2408,464,61427.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.982,0.002,0.002,0.014,W
34004548258,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61428.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.7848,0.0,0.0,0.0,0.0,W
34004250177,W,TREE-TECH INC,-74.6502,40.3562,2408,464,61431.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.6003,0.994,0.001,0.001,0.005,W
42002611692,W,AAA NATIONWIDE EXTERMINATING,-74.6502,40.3562,2408,464,61432.0,O,PANERA BREAD,-74.6583,40.3505,2408,463,0.5864,0.974,0.005,0.005,0.016,W
34004454396,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61433.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.998,0.0,0.0,0.002,W
34004503831,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61437.0,H,Home,-74.666,40.3561,2407,464,0.7562,0.294,0.071,0.071,0.565,W
42000050776,W,A BELL TERMITE & PEST CONTROL,-74.6502,40.3562,2408,464,61438.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.19,0.081,0.081,0.648,W
42002705349,W,ICE MAN HTG & AIR CONDITIONING,-74.6502,40.3562,2408,464,61439.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.962,0.004,0.004,0.03,W
34004612519,W,CERTIFIED CREDIT & COLLECTION,-74.6502,40.3562,2408,464,61439.0,O,J B WINBERIE RESTAURANT & BAR,-74.6607,40.3494,2408,463,0.7291,0.937,0.006,0.006,0.05,W
34004275715,W,LIBERTY INSURANCE ASSOC INC,-74.6502,40.3562,2408,464,61439.0,O,COMMUNITY PARK SCHOOL,-74.6649,40.3585,2407,464,0.7876,0.721,0.028,0.028,0.223,W
34001505790,W,TREE-TECH INC,-74.6502,40.3562,2408,464,61443.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.086,0.091,0.091,0.731,W
34001186096,W,CAVANAUGH'S INC,-74.6502,40.3562,2408,464,61444.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.588,0.041,0.041,0.33,W
34004469581,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61449.0,O,BANK OF AMERICA,-74.66,40.3499,2408,463,0.6785,0.981,0.002,0.002,0.015,W
34004444966,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61450.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.6003,0.251,0.075,0.075,0.599,W
34005626961,W,BOTANICALLIGHTING.COM,-74.6502,40.3562,2408,464,61450.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.0,0.014,0.009,0.977,W
34004464498,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61455.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.24,0.076,0.076,0.608,W
34004325891,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61457.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.975,0.005,0.005,0.015,W
34004454195,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61461.0,O,OLIVES CATERERS,-74.6604,40.3505,2408,463,0.6701,0.154,0.085,0.085,0.677,W
34005164330,W,PARAMOUNT EXTERMINATING CO,-74.6502,40.3562,2408,464,61466.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.937,0.006,0.006,0.05,W
34001549764,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61468.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.939,0.006,0.006,0.049,W
34001907505,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61476.0,O,TRIUMPH BREWING CO,-74.6582,40.3504,2408,463,0.5828,0.0,0.0,0.0,0.0,W
34004269249,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61479.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.977,0.002,0.002,0.018,W
42002477188,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61480.0,O,PANERA BREAD,-74.6583,40.3505,2408,463,0.5864,0.925,0.015,0.015,0.045,W
34001397739,W,MERRY MAIDS,-74.6502,40.3562,2408,464,61480.0,O,ELEMENTS RESTAURANT,-74.669,40.3551,2407,464,0.992,0.951,0.01,0.01,0.029,W
34004330156,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61482.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.955,0.005,0.005,0.036,W
34004249402,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61487.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.942,0.006,0.006,0.046,W
42002393244,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61488.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.0,0.0,0.0,0.0,W
34005574405,W,FRESHWATER WELL & PUMP SVC,-74.6502,40.3562,2408,464,61489.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.997,0.0,0.0,0.002,W
34004307509,W,PRINCETON LAWN SVC,-74.6502,40.3562,2408,464,61490.0,O,NASSAU INN,-74.6609,40.3503,2408,463,0.6951,0.956,0.004,0.009,0.031,W
34004388074,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61490.0,O,FERRY HOUSE,-74.6605,40.3508,2408,463,0.6633,0.933,0.013,0.013,0.04,W
34004271828,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61492.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.5228,0.158,0.084,0.084,0.674,W
34004496158,H,Home,-74.6525,40.3569,2408,464,61492.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6288,0.0,0.008,0.001,0.991,O
34004502886,H,Home,-74.654,40.3603,2408,464,61492.0,O,PRINCETON RECREATION DEPT,-74.6669,40.3583,2407,464,0.697,0.0,0.137,0.059,0.804,O
34004308679,W,INSTITUTE FOR ADVANCED STUDY,-74.6502,40.3562,2408,464,61493.0,O,PRINCETON MUSIC CONNECTION,-74.6596,40.3538,2408,463,0.5221,0.137,0.086,0.086,0.69,W
34001181416,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61495.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.953,0.009,0.009,0.028,W
34005125117,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61496.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.986,0.001,0.001,0.011,W
34004498712,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61497.0,H,Home,-74.6635,40.3559,2407,464,0.6981,0.976,0.002,0.002,0.019,W
34004479407,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61501.0,O,PRINCETON UNIVERSITY,-74.6557,40.3486,2408,463,0.602,0.934,0.007,0.007,0.053,W
34002277750,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61504.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.367,0.063,0.063,0.506,W
34004364059,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61507.0,O,NASSAU INN,-74.6609,40.3503,2408,463,0.6951,0.36,0.064,0.064,0.512,W
34001514928,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61509.0,O,PRINCETON POOL COMMUNITY,-74.6633,40.3607,2407,464,0.7534,0.995,0.001,0.001,0.003,W
34005173067,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61512.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.967,0.007,0.007,0.02,W
34004397472,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61514.0,O,PRINCETON BOOKS LLC,-74.6589,40.3503,2408,463,0.6181,0.402,0.12,0.12,0.359,W
42010781262,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61515.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.513,0.049,0.049,0.39,W
34004578829,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61515.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.939,0.006,0.006,0.049,W
42002291662,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61519.0,O,FERRY HOUSE,-74.6605,40.3508,2408,463,0.6633,0.369,0.063,0.063,0.505,W
34007973197,W,A BELL TERMITE & PEST CONTROL,-74.6502,40.3562,2408,464,61522.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.963,0.004,0.004,0.03,W
34007704110,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61524.0,O,ALCHEMIST & BARRISTER,-74.6605,40.3506,2408,463,0.7564,0.257,0.074,0.074,0.594,W
42010926294,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61525.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.928,0.014,0.014,0.043,W
34004272369,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61525.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.478,0.052,0.052,0.418,W
34005064785,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61528.0,O,NASSAU INN,-74.6609,40.3503,2408,463,0.6951,0.741,0.026,0.026,0.207,W
34004363567,W,PRINCETON LINEAR ASSOC INC,-74.6502,40.3562,2408,464,61529.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.973,0.003,0.003,0.022,W
34004373767,W,TREE-TECH INC,-74.6502,40.3562,2408,464,61541.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.568,0.043,0.043,0.346,W
34005430474,W,ROBERT WOOD JOHNSON FOUNDATION,-74.6502,40.3562,2408,464,61541.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.507,0.049,0.049,0.394,W
34007907371,W,ICE MAN HTG & AIR CONDITIONING,-74.6502,40.3562,2408,464,61544.0,O,AJIHEI,-74.6625,40.3496,2407,463,0.7924,0.547,0.045,0.045,0.362,W
34008128395,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61548.0,O,MEDITERRA RESTAURANT & BAR,-74.6622,40.3508,2407,463,0.7346,0.95,0.01,0.01,0.03,W
34004584510,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61554.0,O,PRINCETON SPORTS BAR & GRILL,-74.6587,40.3503,2408,463,0.6099,0.957,0.009,0.009,0.026,W
34007243836,W,ISLE LA MOTTE PRESERVATION,-74.6525,40.3597,2408,464,61558.0,O,PRINCETON UNIVERSITY STORE,-74.6588,40.35,2408,463,0.7503,0.0,0.0,0.0,0.0,W
34004551313,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61559.0,O,TRIUMPH BREWING CO,-74.6582,40.3504,2408,463,0.5828,0.926,0.007,0.007,0.059,W
34004451693,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61561.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.981,0.002,0.002,0.015,W
34005734505,W,BRISTOL-MYERS SQUIBB,-74.6502,40.3562,2408,464,61561.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.695,0.031,0.031,0.244,W
34004243833,W,FEEHAN BARR PARTNERS LLC,-74.6502,40.3562,2408,464,61566.0,O,NUTRITION PROGRAM,-74.6617,40.3568,2407,464,0.6044,0.143,0.086,0.086,0.686,W
34004480324,W,TREE-TECH INC,-74.6502,40.3562,2408,464,61587.0,O,PALMER CONVENIENCE INC,-74.6607,40.3494,2408,463,0.7291,0.0,0.049,0.033,0.918,W
34001354225,W,TREE-TECH INC,-74.6502,40.3562,2408,464,61590.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.146,0.085,0.085,0.683,W
34001199243,W,CERTIFIED CREDIT & COLLECTION,-74.6502,40.3562,2408,464,61594.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.142,0.086,0.086,0.686,W
