ODepartureTime,formatted_time,origin_name,origin_lat,origin_lon,destination_name,destination_lat,destination_lon
57846.0,16:04:06,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57846.0,16:04:06,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57846.0,16:04:06,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57847.0,16:04:07,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57852.0,16:04:12,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57853.0,16:04:13,PRINCETON SECURITY TECH INC,40.3554,-74.5966,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57857.0,16:04:17,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57860.0,16:04:20,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57868.0,16:04:28,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE MED ASSOC,40.3568,-74.6617
57868.0,16:04:28,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57869.0,16:04:29,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57869.0,16:04:29,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57876.0,16:04:36,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57877.0,16:04:37,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57878.0,16:04:38,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57882.0,16:04:42,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57883.0,16:04:43,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57883.0,16:04:43,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57885.0,16:04:45,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57893.0,16:04:53,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57897.0,16:04:57,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57898.0,16:04:58,ST PAUL ROMAN CATHOLIC SCHOOL,40.3516,-74.6536,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57915.0,16:05:15,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57925.0,16:05:25,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57928.0,16:05:28,PRINCETON TAXI,40.3485,-74.6637,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57932.0,16:05:32,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57932.0,16:05:32,PRINCETON UNIVERSITY,40.3486,-74.6557,ENVIRONMENTAL HEALTH SCIENCE,40.3602,-74.6485
57934.0,16:05:34,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57939.0,16:05:39,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57960.0,16:06:00,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57965.0,16:06:05,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57979.0,16:06:19,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57985.0,16:06:25,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE MED ASSOC,40.3568,-74.6617
57990.0,16:06:30,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57992.0,16:06:32,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE MGMT SVC,40.322,-74.648
57994.0,16:06:34,WAYNE MOVING & STORAGE CO,40.3562,-74.6502,UNIVERSITY MEDICAL CTR,40.3521,-74.6669
57997.0,16:06:37,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58001.0,16:06:41,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58019.0,16:06:59,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
58024.0,16:07:04,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58038.0,16:07:18,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58040.0,16:07:20,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58042.0,16:07:22,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58044.0,16:07:24,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58046.0,16:07:26,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58057.0,16:07:37,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58061.0,16:07:41,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58063.0,16:07:43,INSTITUTE FOR ADVANCED STUDY,40.3503,-74.6571,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58068.0,16:07:48,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58074.0,16:07:54,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58095.0,16:08:15,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58098.0,16:08:18,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE MED ASSOC,40.3568,-74.6617
58111.0,16:08:31,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58143.0,16:09:03,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58143.0,16:09:03,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58160.0,16:09:20,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58164.0,16:09:24,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58165.0,16:09:25,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58194.0,16:09:54,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58195.0,16:09:55,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617,BRACCO DIAGNOSTICS INC,40.3586,-74.5985
58199.0,16:09:59,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58204.0,16:10:04,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58221.0,16:10:21,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58224.0,16:10:24,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58232.0,16:10:32,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58251.0,16:10:51,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
58254.0,16:10:54,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58255.0,16:10:55,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58265.0,16:11:05,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58269.0,16:11:09,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58279.0,16:11:19,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58293.0,16:11:33,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58304.0,16:11:44,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58367.0,16:12:47,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58376.0,16:12:56,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58429.0,16:13:49,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
58514.0,16:15:14,ST PAUL SCHOOL,40.3515,-74.6537,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58518.0,16:15:18,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58524.0,16:15:24,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
58531.0,16:15:31,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58563.0,16:16:03,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
58563.0,16:16:03,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58613.0,16:16:53,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58615.0,16:16:55,ST PAUL SCHOOL,40.3515,-74.6537,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58627.0,16:17:07,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58643.0,16:17:23,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58645.0,16:17:25,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58649.0,16:17:29,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58657.0,16:17:37,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
58685.0,16:18:05,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58687.0,16:18:07,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTH SYSTEMS INC,40.3481,-74.664
58688.0,16:18:08,Home,40.3526,-74.6698,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
58690.0,16:18:10,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58699.0,16:18:19,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58721.0,16:18:41,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58739.0,16:18:59,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58755.0,16:19:15,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
58778.0,16:19:38,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58793.0,16:19:53,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
58800.0,16:20:00,ST PAUL SCHOOL,40.3515,-74.6537,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58802.0,16:20:02,Home,40.3069,-74.6416,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58829.0,16:20:29,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58833.0,16:20:33,A AMIGO PRINCETON TAXICAB SVC,40.3495,-74.6604,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58835.0,16:20:35,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58839.0,16:20:39,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58850.0,16:20:50,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58858.0,16:20:58,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58860.0,16:21:00,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
58860.0,16:21:00,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58874.0,16:21:14,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58885.0,16:21:25,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58902.0,16:21:42,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE MGMT SVC,40.322,-74.648
58924.0,16:22:04,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58930.0,16:22:10,COMMUNITY PARK,40.3607,-74.6628,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
58945.0,16:22:25,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
58947.0,16:22:27,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
58951.0,16:22:31,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58952.0,16:22:32,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58964.0,16:22:44,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
58986.0,16:23:06,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
58997.0,16:23:17,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE MGMT SVC,40.322,-74.648
59057.0,16:24:17,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59068.0,16:24:28,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE MED ASSOC,40.3568,-74.6617
59101.0,16:25:01,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59104.0,16:25:04,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59126.0,16:25:26,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
59136.0,16:25:36,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59144.0,16:25:44,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
59163.0,16:26:03,PRINCETON CENTER,40.3522,-74.6634,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
59172.0,16:26:12,ST PAUL SCHOOL,40.3515,-74.6537,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59173.0,16:26:13,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59186.0,16:26:26,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
59200.0,16:26:40,J  WITHERSPOON MIDDLE,40.3532,-74.6628,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
59201.0,16:26:41,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,PRINCETON HEALTHCARE MED ASSOC,40.3568,-74.6617
59201.0,16:26:41,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59208.0,16:26:48,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59235.0,16:27:15,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
59244.0,16:27:24,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59250.0,16:27:30,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59289.0,16:28:09,WEST WINDSOR-PLAINSBORO HIGH,40.3238,-74.5987,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59299.0,16:28:19,PRINCETON HEALTHCARE SYST,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59300.0,16:28:20,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59307.0,16:28:27,Home,40.346,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59316.0,16:28:36,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59324.0,16:28:44,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59390.0,16:29:50,PRINCETON HEALTHCARE SYST,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59400.0,16:30:00,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59407.0,16:30:07,Home,40.3459,-74.6596,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
59408.0,16:30:08,PRINCETON HEALTH SYSTEMS INC,40.3481,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59419.0,16:30:19,BRACCO DIAGNOSTICS INC,40.3586,-74.5985,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59422.0,16:30:22,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
59458.0,16:30:58,PRINCETON HEALTHCARE SYST,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59504.0,16:31:44,BRUCE J BERGER PA,40.3591,-74.6505,COMPASS HEALTHCARE COMM,40.3488,-74.663
59529.0,16:32:09,TWIN OAKS MOVING & STORAGE,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59577.0,16:32:57,Home,40.346,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59604.0,16:33:24,Home,40.3536,-74.651,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59613.0,16:33:33,Home,40.346,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59647.0,16:34:07,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59678.0,16:34:38,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
59708.0,16:35:08,PRINCETON HEALTHCARE SYST,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59724.0,16:35:24,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59724.0,16:35:24,Home,40.346,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59725.0,16:35:25,Home,40.3418,-74.6639,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59730.0,16:35:30,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59750.0,16:35:50,LENSCRAFTERS DOCTOR-OPTOMETRY,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59757.0,16:35:57,A AMIGO PRINCETON TAXICAB SVC,40.3495,-74.6604,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
59781.0,16:36:21,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59794.0,16:36:34,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59820.0,16:37:00,Home,40.346,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59954.0,16:39:14,Home,40.346,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59960.0,16:39:20,Home,40.346,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
59973.0,16:39:33,COVANCE INC,40.3187,-74.647,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60005.0,16:40:05,PRINCETON HEALTHCARE SYST,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60046.0,16:40:46,Home,40.3584,-74.6497,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60076.0,16:41:16,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
60076.0,16:41:16,Home,40.3469,-74.6629,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60081.0,16:41:21,Home,40.3069,-74.6416,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60093.0,16:41:33,ARC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60145.0,16:42:25,WAWA FOOD MARKET,40.3429,-74.6603,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60181.0,16:43:01,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60210.0,16:43:30,Home,40.3418,-74.6639,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60244.0,16:44:04,Home,40.3495,-74.6688,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60258.0,16:44:18,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60268.0,16:44:28,Home,40.3418,-74.6639,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60295.0,16:44:55,Home,40.346,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60311.0,16:45:11,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60311.0,16:45:11,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60395.0,16:46:35,Home,40.3418,-74.6639,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60406.0,16:46:46,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
